OBJECTID,State,Facility_ID,Tank_ID,Tank_Status,Installation_Date,Removal_Date,Capacity,Substances,Tank_Wall_Type,QA
46331,Alaska,AK3206,AK3206_3,Open,5/3/2004 4:00:00 AM,,1000,Diesel,,
46332,Alaska,AK3468,AK3468_1,Open,1/25/2004 5:00:00 AM,,30000,Diesel,,
46333,Alaska,AK2214,AK2214_3,Open,1/1/2004 5:00:00 AM,,5000,Diesel,,
46334,Alaska,AK3479,AK3479_1,Open,11/10/2003 5:00:00 AM,,600,Diesel,,
46335,Alaska,AK3466,AK3466_1,Open,8/28/2003 4:00:00 AM,,23000,Gasoline,,
46336,Alaska,AK3467,AK3467_1,Open,8/11/2003 4:00:00 AM,,20000,Gasoline,,
46337,Alaska,AK3467,AK3467_2,Open,8/11/2003 4:00:00 AM,,20000,Gasoline,,
46338,Alaska,AK3460,AK3460_1,Open,7/7/2003 4:00:00 AM,,26000,Gasoline,,
46339,Alaska,AK2982,AK2982_3,Open,6/25/2003 4:00:00 AM,,20000,Gasoline,,
46340,Alaska,AK1956,AK1956_19,Open,6/13/2003 4:00:00 AM,,15000,Diesel,,
46341,Alaska,AK3462,AK3462_1,Closed,6/5/2003 4:00:00 AM,,20000,Diesel,,
46342,Alaska,AK3462,AK3462_2,Closed,6/5/2003 4:00:00 AM,,20000,Gasoline,,
46343,Alaska,AK3462,AK3462_3,Closed,6/5/2003 4:00:00 AM,,20000,Gasoline,,
46344,Alaska,AK1956,AK1956_20,Open,6/3/2003 4:00:00 AM,,15000,Diesel,,
46345,Alaska,AK1956,AK1956_21,Open,6/3/2003 4:00:00 AM,,8000,Gasoline,,
46346,Alaska,AK3455,AK3455_1,Open,4/25/2003 4:00:00 AM,,20000,Gasoline,,
46347,Alaska,AK3455,AK3455_2,Open,4/25/2003 4:00:00 AM,,20000,Gasoline,,
46348,Alaska,AK3442,AK3442_1,Open,1/28/2003 5:00:00 AM,,20000,Gasoline,,
46349,Alaska,AK3442,AK3442_2,Open,1/28/2003 5:00:00 AM,,20000,Gasoline,,
46350,Alaska,AK3457,AK3457_1,Open,8/20/2002 4:00:00 AM,,20000,Gasoline,,
46351,Alaska,AK3457,AK3457_2,Open,8/20/2002 4:00:00 AM,,20000,Gasoline,,
46352,Alaska,AK3452,AK3452_1,Open,8/12/2002 4:00:00 AM,,20000,Gasoline,,
46353,Alaska,AK3452,AK3452_2,Open,8/12/2002 4:00:00 AM,,16000,Diesel,,
46354,Alaska,AK3458,AK3458_1,Open,8/9/2002 4:00:00 AM,,20000,Gasoline,,
46355,Alaska,AK3458,AK3458_2,Open,8/9/2002 4:00:00 AM,,20000,Gasoline,,
46356,Alaska,AK3450,AK3450_1,Open,8/1/2002 4:00:00 AM,,20000,Gasoline,,
46357,Alaska,AK3450,AK3450_2,Open,8/1/2002 4:00:00 AM,,20000,Diesel,,
46358,Alaska,AK3450,AK3450_3,Open,8/1/2002 4:00:00 AM,,20000,Diesel,,
46359,Alaska,AK3450,AK3450_4,Open,8/1/2002 4:00:00 AM,,20000,Diesel,,
46360,Alaska,AK60,AK60_6,Open,6/24/2002 4:00:00 AM,,15000,Gasoline,,
46361,Alaska,AK716,AK716_2,Open,6/18/2002 4:00:00 AM,,20000,Gasoline,,
46362,Alaska,AK3489,AK3489_1,Open,6/8/2002 4:00:00 AM,,1000,Diesel,,
46363,Alaska,AK60,AK60_5,Open,6/2/2002 4:00:00 AM,,15000,Gasoline,,
46364,Alaska,AK716,AK716_3,Open,6/2/2002 4:00:00 AM,,16000,Gasoline,,
46365,Alaska,AK2508,AK2508_5,Closed,3/15/2002 5:00:00 AM,,12400,Gasoline,,
46366,Alaska,AK936,AK936_7,Closed,12/1/2001 5:00:00 AM,,5000,Diesel,,
46367,Alaska,AK3429,AK3429_3,Open,11/8/2001 5:00:00 AM,,20000,Gasoline,,
46368,Alaska,AK3438,AK3438_1,Open,10/1/2001 4:00:00 AM,,15000,Gasoline,,
46370,Alaska,AK3438,AK3438_2,Open,10/1/2001 4:00:00 AM,,10000,Diesel,,
46372,Alaska,AK3438,AK3438_3,Open,10/1/2001 4:00:00 AM,,15000,Gasoline,,
46374,Alaska,AK3438,AK3438_4,Open,10/1/2001 4:00:00 AM,,10000,Gasoline,,
46376,Alaska,AK350,AK350_4,Open,9/23/2001 4:00:00 AM,,15000,Gasoline,,
46379,Alaska,AK350,AK350_5,Open,9/23/2001 4:00:00 AM,,15000,Gasoline,,
46380,Alaska,AK1391,AK1391_5,Open,9/17/2001 4:00:00 AM,,20000,Gasoline,,
46382,Alaska,AK1391,AK1391_6,Open,9/17/2001 4:00:00 AM,,15000,Gasoline,,
46384,Alaska,AK3441,AK3441_1,Open,9/8/2001 4:00:00 AM,,15000,Gasoline,,
46386,Alaska,AK3441,AK3441_2,Open,9/8/2001 4:00:00 AM,,15000,Gasoline,,
46387,Alaska,AK3426,AK3426_1,Open,8/24/2001 4:00:00 AM,,20000,Gasoline,,
46389,Alaska,AK3426,AK3426_2,Open,8/24/2001 4:00:00 AM,,20000,Diesel,,
46391,Alaska,AK3429,AK3429_1,Open,8/1/2001 4:00:00 AM,,20000,Gasoline,,
46393,Alaska,AK3429,AK3429_2,Open,8/1/2001 4:00:00 AM,,20000,Gasoline,,
46394,Alaska,AK3430,AK3430_1,Open,8/1/2001 4:00:00 AM,,20000,Gasoline,,
46396,Alaska,AK3430,AK3430_2,Open,8/1/2001 4:00:00 AM,,20000,Gasoline,,
46398,Alaska,AK3430,AK3430_3,Open,8/1/2001 4:00:00 AM,,20000,Gasoline,,
46400,Alaska,AK84,AK84_10,Open,6/19/2001 4:00:00 AM,,20000,Diesel,,
46402,Alaska,AK84,AK84_11,Open,6/1/2001 4:00:00 AM,,20000,Gasoline,,
46404,Alaska,AK781,AK781_5,Open,5/16/2001 4:00:00 AM,,550,Used Oil,,
46406,Alaska,AK3291,AK3291_6,Open,11/24/2000 5:00:00 AM,,15000,Gasoline,,
46407,Alaska,AK3291,AK3291_7,Open,11/24/2000 5:00:00 AM,,15000,Gasoline,,
46409,Alaska,AK585,AK585_13,Open,11/3/2000 5:00:00 AM,,20000,Diesel,,
46411,Alaska,AK3385,AK3385_1,Open,10/27/2000 4:00:00 AM,,21000,Gasoline,,
46412,Alaska,AK3385,AK3385_2,Open,10/27/2000 4:00:00 AM,,21000,Diesel,,
46414,Alaska,AK3372,AK3372_1,Open,8/25/2000 4:00:00 AM,,5000,Gasoline,,
46416,Alaska,AK3372,AK3372_2,Open,8/25/2000 4:00:00 AM,,5000,Kerosene,,
46418,Alaska,AK3367,AK3367_1,Open,8/11/2000 4:00:00 AM,,20000,Gasoline,,
46420,Alaska,AK3367,AK3367_2,Open,8/11/2000 4:00:00 AM,,20000,Diesel,,
46422,Alaska,AK3193,AK3193_4,Closed,8/1/2000 4:00:00 AM,,1000,Diesel,,
46480,Alaska,AK3365,AK3365_1,Open,7/26/2000 4:00:00 AM,,20000,Gasoline,,
46482,Alaska,AK3365,AK3365_2,Open,7/26/2000 4:00:00 AM,,20000,Diesel,,
46484,Alaska,AK3213,AK3213_2,Closed,7/13/2000 4:00:00 AM,,550,Diesel,,
46486,Alaska,AK3217,AK3217_2,Closed,6/28/2000 4:00:00 AM,,550,Diesel,,
46488,Alaska,AK3211,AK3211_2,Closed,6/16/2000 4:00:00 AM,,550,Diesel,,
46490,Alaska,AK3366,AK3366_1,Open,6/16/2000 4:00:00 AM,,20000,Gasoline,,
46492,Alaska,AK3366,AK3366_2,Open,6/16/2000 4:00:00 AM,,20000,Gasoline,,
46494,Alaska,AK2715,AK2715_4,Open,5/22/2000 4:00:00 AM,,15000,Gasoline,,
46496,Alaska,AK3219,AK3219_2,Closed,5/2/2000 4:00:00 AM,,550,Diesel,,
46498,Alaska,AK2205,AK2205_2,Open,5/1/2000 4:00:00 AM,,1000,Gasoline,,
46500,Alaska,AK2598,AK2598_3,Open,5/1/2000 4:00:00 AM,,20000,Gasoline,,
46502,Alaska,AK2598,AK2598_4,Open,5/1/2000 4:00:00 AM,,20000,Diesel,,
46504,Alaska,AK3364,AK3364_1,Open,5/1/2000 4:00:00 AM,,20000,Gasoline,,
46506,Alaska,AK3364,AK3364_2,Open,5/1/2000 4:00:00 AM,,20000,Gasoline,,
46508,Alaska,AK3206,AK3206_2,Closed,4/17/2000 4:00:00 AM,,500,Diesel,,
46510,Alaska,AK3214,AK3214_2,Closed,4/15/2000 4:00:00 AM,,550,Diesel,,
46512,Alaska,AK3218,AK3218_2,Closed,3/4/2000 5:00:00 AM,,550,Diesel,,
46514,Alaska,AK3363,AK3363_1,Open,2/20/2000 5:00:00 AM,,5000,Gasoline,,
46516,Alaska,AK3363,AK3363_2,Open,2/20/2000 5:00:00 AM,,5000,Gasoline,,
46518,Alaska,AK3212,AK3212_2,Closed,1/17/2000 5:00:00 AM,,550,Diesel,,
46520,Alaska,AK2300,AK2300_2,Open,12/9/1999 5:00:00 AM,,1000,Diesel,,
46522,Alaska,AK1298,AK1298_4,Open,11/15/1999 5:00:00 AM,,12000,Gasoline,,
46524,Alaska,AK3200,AK3200_3,Open,11/10/1999 5:00:00 AM,,2000,Diesel,,
46526,Alaska,AK936,AK936_6,Open,11/9/1999 5:00:00 AM,,10000,Diesel,,
46528,Alaska,AK1116,AK1116_5,Open,10/1/1999 4:00:00 AM,,15000,Gasoline,,
46530,Alaska,AK1116,AK1116_6,Open,10/1/1999 4:00:00 AM,,12000,Gasoline,,
46531,Alaska,AK1260,AK1260_7,Open,10/1/1999 4:00:00 AM,,2500,Gasoline,,
46533,Alaska,AK1771,AK1771_5,Open,10/1/1999 4:00:00 AM,,5000,Gasoline,,
46535,Alaska,AK1771,AK1771_6,Open,10/1/1999 4:00:00 AM,,2000,Diesel,,
46537,Alaska,AK3320,AK3320_1,Open,10/1/1999 4:00:00 AM,,24000,Gasoline,,
46539,Alaska,AK10,AK10_5,Open,9/21/1999 4:00:00 AM,,20000,Gasoline,,
46541,Alaska,AK1248,AK1248_4,Open,9/1/1999 4:00:00 AM,,2000,Gasoline,,
46543,Alaska,AK2213,AK2213_3,Open,9/1/1999 4:00:00 AM,,500,Diesel,,
46552,Alaska,AK3317,AK3317_1,Open,9/1/1999 4:00:00 AM,,12000,Gasoline,,
46555,Alaska,AK3307,AK3307_1,Open,8/13/1999 4:00:00 AM,,15000,Gasoline,,
46557,Alaska,AK3307,AK3307_2,Open,8/13/1999 4:00:00 AM,,16000,Gasoline,,
46559,Alaska,AK3299,AK3299_2,Open,8/1/1999 4:00:00 AM,,8000,Diesel,,
46561,Alaska,AK3302,AK3302_1,Open,8/1/1999 4:00:00 AM,,15000,Gasoline,,
46562,Alaska,AK3302,AK3302_2,Open,8/1/1999 4:00:00 AM,,20000,Gasoline,,
46564,Alaska,AK2703,AK2703_4,Open,7/31/1999 4:00:00 AM,,15000,Gasoline,,
46566,Alaska,AK2703,AK2703_5,Open,7/31/1999 4:00:00 AM,,20000,Gasoline,,
46568,Alaska,AK3108,AK3108_3,Closed,7/21/1999 4:00:00 AM,,1000,Diesel,,
46570,Alaska,AK1298,AK1298_3,Open,7/15/1999 4:00:00 AM,,4000,Diesel,,
46572,Alaska,AK794,AK794_3,Open,7/1/1999 4:00:00 AM,,18000,Gasoline,,
46574,Alaska,AK2872,AK2872_2,Open,6/8/1999 4:00:00 AM,,26000,Diesel,,
46576,Alaska,AK2159,AK2159_4,Open,6/1/1999 4:00:00 AM,,550,Diesel,,
46578,Alaska,AK218,AK218_25,Open,6/1/1999 4:00:00 AM,,15000,Gasoline,,
46580,Alaska,AK218,AK218_26,Open,6/1/1999 4:00:00 AM,,20000,Diesel,,
46582,Alaska,AK218,AK218_27,Open,6/1/1999 4:00:00 AM,,20000,Diesel,,
46584,Alaska,AK218,AK218_28,Open,6/1/1999 4:00:00 AM,,20000,Diesel,,
46586,Alaska,AK218,AK218_29,Open,6/1/1999 4:00:00 AM,,20000,Diesel,,
46588,Alaska,AK218,AK218_30,Open,6/1/1999 4:00:00 AM,,20000,Diesel,,
46590,Alaska,AK2437,AK2437_3,Open,5/1/1999 4:00:00 AM,,3000,Gasoline,,
46591,Alaska,AK2437,AK2437_4,Open,5/1/1999 4:00:00 AM,,3000,Gasoline,,
46593,Alaska,AK3497,AK3497_1,Open,5/1/1999 4:00:00 AM,,10000,Diesel,,
46595,Alaska,AK3504,AK3504_1,Open,5/1/1999 4:00:00 AM,,10000,Diesel,,
46597,Alaska,AK2554,AK2554_5,Open,4/25/1999 4:00:00 AM,,3000,Diesel,,
46599,Alaska,AK386,AK386_6,Open,4/1/1999 5:00:00 AM,,3000,Gasoline,,
46601,Alaska,AK386,AK386_7,Open,4/1/1999 5:00:00 AM,,6000,Gasoline,,
46603,Alaska,AK1762,AK1762_7,Open,3/10/1999 5:00:00 AM,,5500,Gasoline,,
46605,Alaska,AK302,AK302_2,Open,1/27/1999 5:00:00 AM,,4000,Diesel,,
46615,Alaska,AK138,AK138_4,Open,12/21/1998 5:00:00 AM,,26000,Gasoline,,
46616,Alaska,AK384,AK384_6,Open,12/15/1998 5:00:00 AM,,3000,Gasoline,,
46617,Alaska,AK1942,AK1942_3,Closed,12/14/1998 5:00:00 AM,,600,Diesel,,
46618,Alaska,AK1106,AK1106_2,Closed,12/1/1998 5:00:00 AM,,4000,Diesel,,
46619,Alaska,AK19,AK19_10,Open,12/1/1998 5:00:00 AM,,15000,Diesel,,
46620,Alaska,AK19,AK19_9,Open,12/1/1998 5:00:00 AM,,15000,Gasoline,,
46621,Alaska,AK1585,AK1585_3,Closed,11/1/1998 5:00:00 AM,,2000,Diesel,,
46622,Alaska,AK284,AK284_5,Open,11/1/1998 5:00:00 AM,,12000,Diesel,,
46623,Alaska,AK284,AK284_6,Open,11/1/1998 5:00:00 AM,,12000,Gasoline,,
46624,Alaska,AK284,AK284_7,Open,11/1/1998 5:00:00 AM,,8000,Gasoline,,
46625,Alaska,AK2871,AK2871_1,Closed,11/1/1998 5:00:00 AM,,10000,Gasoline,,
46626,Alaska,AK2871,AK2871_2,Closed,11/1/1998 5:00:00 AM,,10000,Gasoline,,
46627,Alaska,AK520,AK520_5,Open,11/1/1998 5:00:00 AM,,2000,Gasoline,,
46628,Alaska,AK520,AK520_6,Open,11/1/1998 5:00:00 AM,,2000,Diesel,,
46629,Alaska,AK496,AK496_2,Closed,10/22/1998 4:00:00 AM,,5000,Diesel,,
46630,Alaska,AK2489,AK2489_2,Open,10/10/1998 4:00:00 AM,,500,Diesel,,
46631,Alaska,AK3240,AK3240_2,Open,10/1/1998 4:00:00 AM,,1500,Diesel,,
46632,Alaska,AK563,AK563_6,Open,10/1/1998 4:00:00 AM,,5000,Kerosene,,
46633,Alaska,AK1310,AK1310_5,Closed,9/25/1998 4:00:00 AM,,600,Diesel,,
46634,Alaska,AK1476,AK1476_13,Open,9/1/1998 4:00:00 AM,,1000,Diesel,,
46635,Alaska,AK1476,AK1476_14,Open,9/1/1998 4:00:00 AM,,500,Used Oil,,
46636,Alaska,AK2210,AK2210_2,Open,9/1/1998 4:00:00 AM,,10000,Diesel,,
46637,Alaska,AK2847,AK2847_3,Closed,9/1/1998 4:00:00 AM,,1000,Diesel,,
46638,Alaska,AK2847,AK2847_4,Closed,9/1/1998 4:00:00 AM,,500,Gasoline,,
46639,Alaska,AK3235,AK3235_1,Closed,9/1/1998 4:00:00 AM,,500,Diesel,,
46640,Alaska,AK3291,AK3291_1,Open,9/1/1998 4:00:00 AM,,8000,Gasoline,,
46641,Alaska,AK3291,AK3291_2,Open,9/1/1998 4:00:00 AM,,8000,Gasoline,,
46642,Alaska,AK3291,AK3291_3,Open,9/1/1998 4:00:00 AM,,15000,Diesel,,
46643,Alaska,AK3291,AK3291_4,Open,9/1/1998 4:00:00 AM,,25000,Diesel,,
46644,Alaska,AK3291,AK3291_5,Open,9/1/1998 4:00:00 AM,,25000,Diesel,,
46645,Alaska,AK1778,AK1778_10,Open,8/26/1998 4:00:00 AM,,20000,Gasoline,,
46646,Alaska,AK1778,AK1778_11,Open,8/26/1998 4:00:00 AM,,15000,Gasoline,,
46647,Alaska,AK2552,AK2552_2,Open,8/18/1998 4:00:00 AM,,10000,Diesel,,
46648,Alaska,AK1065,AK1065_3,Open,8/1/1998 4:00:00 AM,,10000,Gasoline,,
46649,Alaska,AK112,AK112_4,Open,8/1/1998 4:00:00 AM,,26000,Gasoline,,
46650,Alaska,AK3249,AK3249_1,Open,8/1/1998 4:00:00 AM,,15000,Gasoline,,
46651,Alaska,AK3249,AK3249_2,Open,8/1/1998 4:00:00 AM,,12000,Gasoline,,
46652,Alaska,AK1116,AK1116_4,Closed,7/27/1998 4:00:00 AM,,26000,Gasoline,,
46653,Alaska,AK3226,AK3226_1,Open,7/17/1998 4:00:00 AM,,8000,Diesel,,
46654,Alaska,AK3226,AK3226_2,Open,7/17/1998 4:00:00 AM,,8000,Gasoline,,
46655,Alaska,AK3226,AK3226_3,Open,7/17/1998 4:00:00 AM,,8000,Gasoline,,
46656,Alaska,AK2707,AK2707_2,Open,7/11/1998 4:00:00 AM,,300,Diesel,,
46657,Alaska,AK1452,AK1452_6,Open,7/1/1998 4:00:00 AM,,15000,Gasoline,,
46658,Alaska,AK1452,AK1452_7,Open,7/1/1998 4:00:00 AM,,15000,Gasoline,,
46659,Alaska,AK2839,AK2839_2,Closed,7/1/1998 4:00:00 AM,,10000,Gasoline,,
46660,Alaska,AK3209,AK3209_1,Open,7/1/1998 4:00:00 AM,,24000,Heating Oil,,
46661,Alaska,AK3209,AK3209_2,Open,7/1/1998 4:00:00 AM,,24000,Diesel,,
46662,Alaska,AK3209,AK3209_3,Open,7/1/1998 4:00:00 AM,,24000,Gasoline,,
46663,Alaska,AK3209,AK3209_4,Open,7/1/1998 4:00:00 AM,,24000,Gasoline,,
46664,Alaska,AK3605,AK3605_1,Open,7/1/1998 4:00:00 AM,,2000,Used Oil,,
46665,Alaska,AK7,AK7_10,Open,6/15/1998 4:00:00 AM,,15000,Diesel,,
46666,Alaska,AK7,AK7_8,Open,6/15/1998 4:00:00 AM,,15000,Gasoline,,
46667,Alaska,AK7,AK7_9,Open,6/15/1998 4:00:00 AM,,15000,Gasoline,,
46668,Alaska,AK1936,AK1936_3,Open,5/13/1998 4:00:00 AM,,6000,Gasoline,,
46670,Alaska,AK3194,AK3194_1,Open,5/1/1998 4:00:00 AM,,6000,Gasoline,,
46671,Alaska,AK542,AK542_1,Closed,7/1/1986 4:00:00 AM,,10000,Diesel,,
46673,Alaska,AK292,AK292_4,Closed,6/30/1986 4:00:00 AM,,10000,Gasoline,,
46675,Alaska,AK1101,AK1101_1,Closed,6/24/1986 4:00:00 AM,,10000,Gasoline,,
46678,Alaska,AK1101,AK1101_2,Closed,6/24/1986 4:00:00 AM,,10000,Gasoline,,
46679,Alaska,AK3237,AK3237_1,Open,5/1/1998 4:00:00 AM,,25000,Gasoline,,
46681,Alaska,AK3608,AK3608_1,Open,6/23/1986 4:00:00 AM,,3000,Diesel,,
46684,Alaska,AK1582,AK1582_10,Closed,6/10/1986 4:00:00 AM,,1000,Unknown,,
46685,Alaska,AK3237,AK3237_2,Open,5/1/1998 4:00:00 AM,,20000,Diesel,,
46687,Alaska,AK1582,AK1582_8,Closed,6/10/1986 4:00:00 AM,,1000,Gasoline,,
46690,Alaska,AK816,AK816_1,Closed,6/10/1986 4:00:00 AM,,550,Used Oil,,
46691,Alaska,AK3262,AK3262_1,Open,5/1/1998 4:00:00 AM,,8000,Gasoline,,
46693,Alaska,AK816,AK816_2,Open,6/10/1986 4:00:00 AM,,12000,Gasoline,,
46696,Alaska,AK816,AK816_3,Open,6/10/1986 4:00:00 AM,,12000,Gasoline,,
46697,Alaska,AK2373,AK2373_4,Open,4/20/1998 4:00:00 AM,,15000,Gasoline,,
46699,Alaska,AK2299,AK2299_1,Closed,6/1/1986 4:00:00 AM,,500,Diesel,,
46702,Alaska,AK2386,AK2386_1,Closed,6/1/1986 4:00:00 AM,,1000,Gasoline,,
46703,Alaska,AK2373,AK2373_5,Open,4/20/1998 4:00:00 AM,,10000,Diesel,,
46705,Alaska,AK2388,AK2388_1,Closed,6/1/1986 4:00:00 AM,,300,Gasoline,,
46709,Alaska,AK2373,AK2373_6,Open,4/20/1998 4:00:00 AM,,10000,Gasoline,,
46715,Alaska,AK203,AK203_3,Open,3/18/1998 5:00:00 AM,,2000,Gasoline,,
46720,Alaska,AK2519,AK2519_3,Closed,6/1/1986 4:00:00 AM,,10000,Gasoline,,
46721,Alaska,AK2212,AK2212_3,Open,2/1/1998 5:00:00 AM,,10000,Diesel,,
46726,Alaska,AK271,AK271_2,Closed,6/1/1986 4:00:00 AM,,3000,Gasoline,,
46727,Alaska,AK424,AK424_4,Open,2/1/1998 5:00:00 AM,,10000,Gasoline,,
46732,Alaska,AK2730,AK2730_2,Closed,6/1/1986 4:00:00 AM,,500,Gasoline,,
46733,Alaska,AK3073,AK3073_2,Closed,1/1/1998 5:00:00 AM,,500,Diesel,,
46735,Alaska,AK3074,AK3074_3,Closed,1/1/1998 5:00:00 AM,,300,Diesel,,
46736,Alaska,AK3081,AK3081_2,Closed,1/1/1998 5:00:00 AM,,300,Diesel,,
46738,Alaska,AK3127,AK3127_2,Open,1/1/1998 5:00:00 AM,,5000,Diesel,,
46740,Alaska,AK3281,AK3281_1,Closed,1/1/1998 5:00:00 AM,,550,Used Oil,,
46741,Alaska,AK2519,AK2519_1,Closed,6/1/1986 4:00:00 AM,,10000,Gasoline,,
46743,Alaska,AK3461,AK3461_1,Closed,1/1/1998 5:00:00 AM,,500,Diesel,,
46745,Alaska,AK2519,AK2519_2,Closed,6/1/1986 4:00:00 AM,,10000,Gasoline,,
46747,Alaska,AK3464,AK3464_1,Open,1/1/1998 5:00:00 AM,,4000,Diesel,,
46748,Alaska,AK3491,AK3491_1,Closed,1/1/1998 5:00:00 AM,,5000,Diesel,,
46749,Alaska,AK1517,AK1517_7,Open,12/12/1997 5:00:00 AM,,10000,Gasoline,,
46750,Alaska,AK2545,AK2545_2,Open,12/12/1997 5:00:00 AM,,10000,Gasoline,,
46751,Alaska,AK2545,AK2545_3,Open,12/12/1997 5:00:00 AM,,10000,Diesel,,
46752,Alaska,AK2461,AK2461_4,Open,12/5/1997 5:00:00 AM,,3000,Gasoline,,
46753,Alaska,AK2461,AK2461_5,Open,12/5/1997 5:00:00 AM,,3000,Gasoline,,
46754,Alaska,AK2461,AK2461_6,Open,12/5/1997 5:00:00 AM,,3000,Gasoline,,
46755,Alaska,AK3077,AK3077_2,Closed,12/1/1997 5:00:00 AM,,1000,Diesel,,
46756,Alaska,AK3125,AK3125_1,Open,12/1/1997 5:00:00 AM,,15000,Gasoline,,
46757,Alaska,AK3125,AK3125_2,Open,12/1/1997 5:00:00 AM,,15000,Gasoline,,
46758,Alaska,AK3084,AK3084_2,Closed,11/15/1997 5:00:00 AM,,1000,Diesel,,
46759,Alaska,AK1891,AK1891_10,Open,11/1/1997 5:00:00 AM,,12000,Diesel,,
46760,Alaska,AK1891,AK1891_11,Open,11/1/1997 5:00:00 AM,,12000,Diesel,,
46761,Alaska,AK112,AK112_3,Closed,10/10/1997 4:00:00 AM,,18000,Gasoline,,
46762,Alaska,AK1504,AK1504_1,Closed,10/8/1997 4:00:00 AM,,10000,Gasoline,,
46763,Alaska,AK1504,AK1504_2,Closed,10/8/1997 4:00:00 AM,,10000,Diesel,,
46764,Alaska,AK1050,AK1050_2,Open,10/1/1997 4:00:00 AM,,5000,Diesel,,
46765,Alaska,AK1223,AK1223_3,Open,10/1/1997 4:00:00 AM,,3000,Gasoline,,
46766,Alaska,AK1891,AK1891_9,Closed,10/1/1997 4:00:00 AM,,8000,Diesel,,
46767,Alaska,AK1907,AK1907_7,Closed,10/1/1997 4:00:00 AM,,10000,Diesel,,
46768,Alaska,AK2457,AK2457_2,Open,10/1/1997 4:00:00 AM,,10000,Gasoline,,
46769,Alaska,AK2457,AK2457_3,Open,10/1/1997 4:00:00 AM,,10000,Gasoline,,
46770,Alaska,AK2457,AK2457_4,Open,10/1/1997 4:00:00 AM,,10000,Gasoline,,
46771,Alaska,AK2570,AK2570_4,Closed,10/1/1997 4:00:00 AM,,15000,Gasoline,,
46772,Alaska,AK3104,AK3104_1,Open,10/1/1997 4:00:00 AM,,10000,Gasoline,,
46773,Alaska,AK2909,AK2909_2,Closed,9/11/1997 4:00:00 AM,,550,Diesel,,
46774,Alaska,AK3072,AK3072_2,Closed,9/1/1997 4:00:00 AM,,300,Diesel,,
46775,Alaska,AK3078,AK3078_2,Closed,9/1/1997 4:00:00 AM,,1000,Diesel,,
46776,Alaska,AK651,AK651_3,Open,8/29/1997 4:00:00 AM,,26000,Gasoline,,
46777,Alaska,AK3107,AK3107_1,Open,8/15/1997 4:00:00 AM,,20000,Gasoline,,
46778,Alaska,AK3107,AK3107_2,Open,8/15/1997 4:00:00 AM,,15000,Gasoline,,
46779,Alaska,AK3107,AK3107_3,Open,8/15/1997 4:00:00 AM,,10000,Diesel,,
46780,Alaska,AK3071,AK3071_1,Open,7/1/1997 4:00:00 AM,,15000,Gasoline,,
46781,Alaska,AK3071,AK3071_2,Open,7/1/1997 4:00:00 AM,,20000,Gasoline,,
46782,Alaska,AK3093,AK3093_1,Open,6/11/1997 4:00:00 AM,,12000,Gasoline,,
46783,Alaska,AK3093,AK3093_2,Open,6/11/1997 4:00:00 AM,,12000,Diesel,,
46784,Alaska,AK3067,AK3067_1,Closed,6/2/1997 4:00:00 AM,,12000,Gasoline,,
46785,Alaska,AK3067,AK3067_2,Closed,6/2/1997 4:00:00 AM,,12000,Gasoline,,
46786,Alaska,AK3069,AK3069_1,Closed,6/2/1997 4:00:00 AM,,12000,Gasoline,,
46787,Alaska,AK3069,AK3069_2,Closed,6/2/1997 4:00:00 AM,,12000,Gasoline,,
46788,Alaska,AK3070,AK3070_1,Open,6/2/1997 4:00:00 AM,,10000,Gasoline,,
46789,Alaska,AK3070,AK3070_2,Open,6/2/1997 4:00:00 AM,,15000,Gasoline,,
46790,Alaska,AK3070,AK3070_3,Open,6/2/1997 4:00:00 AM,,10000,Diesel,,
46791,Alaska,AK3070,AK3070_4,Open,6/2/1997 4:00:00 AM,,15000,Diesel,,
46792,Alaska,AK674,AK674_7,Open,6/1/1997 4:00:00 AM,,7000,Kerosene,,
46793,Alaska,AK1473,AK1473_1,Closed,5/1/1997 4:00:00 AM,,5000,Gasoline,,
46794,Alaska,AK1473,AK1473_2,Closed,5/1/1997 4:00:00 AM,,10000,Gasoline,,
46795,Alaska,AK1473,AK1473_3,Closed,5/1/1997 4:00:00 AM,,15000,Gasoline,,
46796,Alaska,AK2483,AK2483_5,Open,5/1/1997 4:00:00 AM,,15000,Gasoline,,
46797,Alaska,AK2483,AK2483_6,Open,5/1/1997 4:00:00 AM,,20000,Gasoline,,
46798,Alaska,AK534,AK534_4,Open,5/1/1997 4:00:00 AM,,10000,Gasoline,,
46799,Alaska,AK534,AK534_5,Open,5/1/1997 4:00:00 AM,,5000,Gasoline,,
46800,Alaska,AK534,AK534_6,Open,5/1/1997 4:00:00 AM,,2500,Diesel,,
46801,Alaska,AK3045,AK3045_1,Open,4/15/1997 4:00:00 AM,,12000,Gasoline,,
46802,Alaska,AK3045,AK3045_2,Open,4/15/1997 4:00:00 AM,,12000,Gasoline,,
46803,Alaska,AK1956,AK1956_14,Open,4/1/1997 5:00:00 AM,,1000,Diesel,,
46804,Alaska,AK1054,AK1054_5,Open,1/1/1997 5:00:00 AM,,12000,Gasoline,,
46805,Alaska,AK1231,AK1231_4,Open,1/1/1997 5:00:00 AM,,10000,Gasoline,,
46806,Alaska,AK1231,AK1231_5,Open,1/1/1997 5:00:00 AM,,11000,Gasoline,,
